hh,sex,age,lga,edu,mrt_status,fmly_size,m_income,cfuel,ipollut,rbiomass,dailycook,avl_lpg,aff_lpg,Electricity,hrs_elect,aff_elct,exp_elct,source_light,exp_lpg,exp_nonlpg,aff_solide,hh_appl,edu_appl,c_appl,occupation,hh_exp,housing,wall,floor,rooms,bank,bank_acct,b_facility,road,raod_dist,schl,type_sch,dst_sch,sch_days,sch_drpout,chld_labor,h_facility,dist_hfacility,illiness,waterborne,resp_disease,eye_disease,child_death,maternalcare,square_meal,health_ins,rooms_per_person,people_per_room
84.0,1,3.0,6,2,1,8,1,4,2,2.0,3.0,2,5,1.0,2.0,1.0,2000.0,2.0,800.0,3000.0,2,2,2,1,5,50000.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3,1,2.0,1.2,5,2,1.2,1.0,1.0,1.0,0,0.0,0,0,1.0,3.0,2.0,0.2222222222222222,2.6666666666666665
84.0,1,2.0,6,4,1,4,1,4,2,2.0,3.0,2,4,1.0,2.0,2.0,2000.0,2.0,800.0,2000.0,3,2,1,1,5,40000.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2,1,2.0,1.2,5,2,0.0,1.0,1.2,0.0,0,0.0,0,0,2.0,3.0,2.0,0.6,1.0
84.0,1,5.0,6,2,1,10,2,3,1,2.0,3.0,1,4,1.0,2.0,2.0,1500.0,2.0,0.0,3000.0,3,2,1,1,2,40000.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1,2.0,1.0,4,1,0.0,1.0,1.2,0.0,0,0.0,0,4,1.0,3.0,2.0,0.18181818181818182,3.3333333333333335
84.0,1,6.0,6,1,1,4,1,3,2,2.0,1.0,1,4,2.0,0.0,2.0,0.0,2.0,0.0,1500.0,3,2,1,1,5,21000.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2,1,3.0,0.5,4,1,0.0,1.0,1.2,3.0,1,1.0,0,4,1.0,2.0,2.0,0.4,1.3333333333333333
84.0,1,3.0,6,2,1,19,4,3,1,1.0,3.0,1,4,1.0,3.0,2.0,1000.0,2.0,0.0,5000.0,3,1,1,1,5,60000.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1,1,2.0,1.0,5,1,1.0,1.0,1.5,5.0,0,1.0,0,1,1.0,3.0,2.0,0.2,3.8
84.0,1,4.0,6,3,3,3,1,3,1,2.0,1.0,1,3,2.0,0.0,1.0,0.0,2.0,0.0,500.0,3,2,1,1,5,30000.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,4.0,1.0,0,1,0.0,1.0,2.0,3.0,0,0.0,0,0,1.0,3.0,2.0,0.5,1.0
84.0,1,2.0,6,1,1,2,1,1,2,2.0,3.0,2,4,1.0,1.0,2.0,1000.0,2.0,0.0,2000.0,3,2,2,1,5,30000.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,4.0,1.0,4,2,0.0,1.0,1.0,0.0,0,0.0,0,0,2.0,3.0,2.0,0.6666666666666666,0.6666666666666666
84.0,1,5.0,6,1,1,5,3,3,1,2.0,3.0,1,5,2.0,0.0,2.0,0.0,2.0,0.0,6000.0,2,2,1,1,1,60000.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,2.0,1.5,5,1,0.0,1.0,1.0,1.0,0,0.0,0,1,1.0,1.0,2.0,0.6666666666666666,1.0
84.0,1,2.0,6,3,1,13,3,1,2,2.0,3.0,2,4,1.0,1.0,2.0,2000.0,2.0,0.0,5000.0,3,2,1,1,1,20000.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1,1,2.0,1.2,5,2,1.2,1.0,1.2,0.0,0,0.0,0,1,2.0,3.0,2.0,0.5714285714285714,1.4444444444444444
84.0,1,3.0,6,3,1,5,2,3,1,2.0,2.0,2,3,1.0,1.2,1.0,1500.0,2.0,9600.0,3500.0,3,1,1,1,1,70000.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1,2,2.0,1.0,5,2,0.0,1.0,2.0,3.0,0,0.0,0,1,1.0,3.0,2.0,0.3333333333333333,1.6666666666666667
84.0,1,4.0,6,1,1,15,4,2,2,2.0,3.0,2,2,1.0,2.0,2.0,2000.0,2.0,17200.0,6000.0,2,2,1,1,2,100000.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2,1,2.0,1.0,5,2,0.0,1.0,1.0,3.0,2,1.0,1,1,2.0,3.0,2.0,0.25,3.0
84.0,1,3.0,6,3,1,4,1,4,1,2.0,3.0,1,4,2.0,0.0,2.0,0.0,2.0,0.0,2700.0,3,2,1,1,5,50000.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,4,2,0.0,1.0,2.0,3.0,0,0.0,0,0,1.0,2.0,2.0,0.6,1.0
84.0,1,4.0,6,3,1,6,5,3,1,1.0,2.0,1,4,2.0,0.0,2.0,0.0,2.0,0.0,3000.0,3,1,2,1,2,150000.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,4,2,0.0,1.0,1.0,2.0,0,0.0,0,1,2.0,3.0,2.0,0.7142857142857143,1.0
84.0,1,5.0,6,4,1,23,3,3,1,2.0,3.0,1,5,1.0,3.0,2.0,0.0,4.0,0.0,3000.0,2,2,2,1,1,100000.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,4.0,3,2.0,3,1,1.0,3.0,2.0,0.16666666666666666,4.6
84.0,1,5.0,6,3,1,21,3,2,2,2.0,2.0,2,4,1.0,2.0,1.0,0.0,4.0,0.0,17000.0,3,2,1,1,1,90000.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3,1,2.0,1.0,5,2,0.0,1.0,10.0,3.0,2,2.0,0,1,1.0,3.0,2.0,0.18181818181818182,4.2
84.0,1,2.0,1,2,2,11,6,4,2,2.0,3.0,2,4,1.0,2.0,2.0,2000.0,1.0,0.0,3800.0,3,1,1,1,2,10000.0,2.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0,2,1,2.0,1.0,5,2,0.0,2.0,5.0,3.0,2,0.0,1,0,1.0,3.0,1.0,0.5833333333333334,1.375
84.0,1,2.0,6,3,1,5,2,3,1,2.0,2.0,1,5,1.0,3.0,2.0,3000.0,2.0,2400.0,2000.0,2,2,1,1,1,32000.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3,1,2.0,2.0,4,2,0.0,2.0,3.0,0.0,0,0.0,0,0,1.0,3.0,1.0,0.6666666666666666,1.0
84.0,1,5.0,6,4,1,15,2,4,2,3.0,2.0,2,5,1.0,5.0,2.0,3000.0,2.0,5000.0,7000.0,2,1,1,1,2,75000.0,2.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0,2,1,2.0,1.2,5,2,2.0,1.0,2.0,5.0,7,3.0,1,1,1.0,3.0,2.0,0.4375,1.875
84.0,1,2.0,6,4,1,21,3,3,1,3.0,3.0,1,4,1.0,2.0,2.0,2000.0,2.0,0.0,9000.0,3,1,1,1,1,8500.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,1,0.0,1.0,1.0,7.0,5,0.0,0,1,2.0,3.0,1.0,0.3181818181818182,2.625
84.0,1,2.0,6,6,1,10,7,3,1,1.0,3.0,2,4,1.0,0.0,2.0,5000.0,2.0,0.0,12000.0,3,1,1,1,1,9000.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3,1,2.0,5.0,5,2,1.0,1.0,5.0,2.0,2,4.0,0,1,1.0,3.0,1.0,0.18181818181818182,3.3333333333333335
84.0,1,2.0,6,4,1,4,2,4,1,2.0,3.0,1,4,1.0,3.0,1.0,0.0,2.0,0.0,6000.0,3,1,1,1,2,60000.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,3,1,1.0,3.0,5,2,0.0,1.0,1.0,4.0,3,1.0,0,0,2.0,3.0,2.0,1.0,0.6666666666666666
84.0,1,1.0,6,5,1,10,2,4,1,2.0,3.0,1,5,1.0,0.0,2.0,800.0,1.0,2400.0,1600.0,2,1,1,1,3,60000.0,2.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0,2,1,2.0,1.2,5,2,0.0,1.0,1.0,2.0,0,0.0,0,0,1.0,3.0,1.0,0.6363636363636364,1.25
84.0,1,2.0,6,4,1,4,1,4,1,1.0,2.0,2,5,1.0,2.0,2.0,5000.0,2.0,0.0,5000.0,2,1,1,1,3,15000.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1,1,2.0,5.0,4,1,1.0,1.0,1.2,3.0,4,2.0,1,0,1.0,2.0,1.0,1.0,0.6666666666666666
84.0,1,2.0,6,3,1,8,1,3,2,3.0,3.0,2,5,1.0,0.0,2.0,2000.0,1.0,0.0,3000.0,2,1,2,1,3,20000.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,2.0,0.0,1,2.0,1,1,1.0,3.0,1.0,0.2222222222222222,2.6666666666666665
84.0,1,3.0,6,4,1,15,1,3,1,2.0,3.0,1,4,1.0,2.0,2.0,1000.0,2.0,0.0,1200.0,3,1,1,1,1,28000.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1,1,2.0,0.5,5,2,2.0,1.0,1.0,2.0,2,0.0,0,1,1.0,3.0,1.0,0.25,3.0
84.0,1,3.0,6,2,1,17,1,1,2,2.0,3.0,2,4,2.0,1.0,1.0,2000.0,2.0,0.0,21000.0,3,2,2,1,3,30000.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,1,3.0,1.0,4,1,2.0,2.0,5.0,3.0,1,0.0,1,1,1.0,3.0,2.0,0.16666666666666666,4.25
84.0,1,2.0,6,4,1,15,5,3,1,2.0,3.0,2,4,2.0,3.0,2.0,3000.0,2.0,0.0,11000.0,3,1,1,1,3,100000.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3,1,1.0,1.2,5,2,0.0,1.0,1.0,8.0,5,0.0,0,1,1.0,3.0,2.0,0.1875,3.75
84.0,1,2.0,6,4,1,2,1,4,1,2.0,3.0,2,4,1.0,3.0,2.0,2000.0,2.0,0.0,200.0,3,1,1,1,2,23000.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2,1,2.0,1.0,5,2,0.0,1.0,1.5,0.0,1,2.0,0,0,1.0,3.0,2.0,1.3333333333333333,0.4
84.0,1,1.0,6,2,1,15,1,1,2,2.0,2.0,1,4,2.0,0.0,2.0,3000.0,2.0,0.0,18000.0,3,2,1,1,2,30000.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2,1,3.0,1.2,4,1,0.0,1.0,1.0,2.0,0,1.0,0,1,1.0,3.0,2.0,0.3125,2.5
84.0,1,2.0,6,4,1,10,2,3,1,2.0,3.0,2,4,1.0,2.0,2.0,2000.0,2.0,0.0,5000.0,3,1,2,1,1,50000.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1,1,1.0,2.0,5,1,1.0,1.0,1.0,4.0,2,1.0,0,1,1.0,3.0,1.0,0.2727272727272727,2.5
84.0,2,2.0,6,2,1,6,1,3,2,2.0,3.0,2,5,1.0,1.0,2.0,1000.0,2.0,0.0,5000.0,2,2,1,1,2,20000.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1,1,3.0,1.0,5,1,0.0,1.0,1.0,3.0,0,1.0,1,1,2.0,3.0,2.0,0.7142857142857143,1.0
84.0,1,2.0,6,4,1,15,2,3,1,2.0,2.0,1,1,1.0,3.0,2.0,3000.0,2.0,0.0,5000.0,1,1,1,1,2,120000.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,2,1,1.0,5.0,5,1,0.0,1.0,7.0,0.0,0,0.0,0,1,2.0,3.0,2.0,0.3125,2.5
84.0,1,1.0,6,3,1,9,1,3,1,3.0,2.0,2,4,1.0,3.0,2.0,1500.0,2.0,0.0,9000.0,3,2,1,1,4,60000.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,3,1,2.0,2.0,5,1,0.0,1.0,1.0,1.0,0,2.0,0,1,1.0,3.0,1.0,0.7,1.125
84.0,1,1.0,6,5,4,5,3,6,1,2.0,3.0,1,3,1.0,2.0,1.0,3000.0,2.0,5040.0,1500.0,3,1,1,1,3,150000.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,1,1,1.0,3.0,5,2,0.0,1.0,5.0,2.0,0,0.0,0,0,1.0,3.0,1.0,0.8333333333333334,0.8333333333333334
84.0,1,2.0,6,1,1,4,4,4,2,2.0,3.0,1,4,1.0,4.0,2.0,2000.0,2.0,0.0,3800.0,3,1,1,1,2,100000.0,2.0,3.0,3.0,6.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,2.0,1,0.0,0,0,2.0,3.0,1.0,1.2,0.5714285714285714
84.0,1,2.0,6,7,4,7,7,6,1,2.0,3.0,1,2,1.0,4.0,2.0,5000.0,2.0,9600.0,0.0,2,1,1,1,1,130000.0,2.0,3.0,3.0,7.0,1.0,1.0,2.0,1.0,1,1,1.0,1.0,5,2,0.0,1.0,1.5,2.0,0,0.0,0,0,2.0,3.0,1.0,0.875,0.875
84.0,1,5.0,6,4,1,25,1,3,1,1.0,3.0,1,4,2.0,0.0,2.0,2000.0,2.0,0.0,4000.0,3,2,1,1,3,60000.0,2.0,3.0,2.0,13.0,1.0,1.0,2.0,2.0,2,2,2.0,1.0,5,2,0.0,1.0,0.5,10.0,9,0.0,0,1,1.0,3.0,2.0,0.5,1.7857142857142858
84.0,2,3.0,6,2,1,6,2,4,2,1.0,3.0,2,4,2.0,3.0,1.0,3000.0,1.0,11500.0,0.0,3,1,1,1,2,65000.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1,1,1.0,4.0,5,2,0.0,1.0,4.0,2.0,1,0.0,1,1,2.0,2.0,2.0,0.42857142857142855,1.5
84.0,1,3.0,6,2,1,9,2,3,2,3.0,3.0,1,5,1.0,2.0,2.0,4000.0,2.0,0.0,9000.0,2,1,1,1,1,120000.0,2.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,6.0,1,2.0,1,1,1.0,1.0,2.0,0.8,1.0
84.0,1,1.0,6,5,4,7,3,6,1,2.0,3.0,1,2,1.0,0.0,2.0,2000.0,1.0,4550.0,3100.0,2,1,1,1,1,50000.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1,1,2.0,3.0,5,2,0.0,2.0,1.0,4.0,0,0.0,0,0,1.0,3.0,1.0,0.375,1.75
84.0,1,6.0,6,7,4,5,7,6,1,2.0,3.0,1,3,1.0,2.0,2.0,3000.0,1.0,0.0,3000.0,3,1,1,1,1,160000.0,1.0,3.0,3.0,8.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,3.0,5.0,0,0.0,0,0,1.0,3.0,1.0,1.3333333333333333,0.5555555555555556
84.0,2,2.0,6,2,1,3,1,4,2,2.0,2.0,1,4,2.0,0.0,1.0,2000.0,2.0,2000.0,4800.0,3,2,2,2,1,30000.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2,1,2.0,1.0,0,2,1.0,1.0,2.0,2.0,0,0.0,0,0,2.0,3.0,1.0,0.5,1.0
84.0,1,2.0,6,2,1,4,3,4,1,3.0,3.0,2,4,1.0,2.0,2.0,2500.0,2.0,0.0,3900.0,3,1,1,1,1,60000.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,1.5,5,1,2.0,1.0,3.0,7.0,3,1.0,0,0,1.0,3.0,1.0,0.8,0.8
84.0,1,2.0,6,4,1,25,7,3,1,1.0,3.0,1,4,1.0,7.0,2.0,5000.0,2.0,4000.0,5000.0,3,1,1,1,2,60000.0,2.0,3.0,3.0,12.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,5,2,5.0,1.0,1.0,1.0,1,1.0,0,2,1.0,3.0,1.0,0.46153846153846156,1.9230769230769231
84.0,1,2.0,6,2,1,15,2,3,1,1.0,3.0,2,5,1.0,5.0,1.0,5000.0,2.0,0.0,14000.0,2,1,1,2,1,60000.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2,1,2.0,1.2,5,2,2.0,1.0,1.0,3.0,2,2.0,0,1,1.0,3.0,2.0,0.25,3.0
84.0,1,2.0,6,4,1,12,3,4,1,3.0,3.0,2,4,1.0,2.0,2.0,2000.0,2.0,4000.0,2500.0,3,1,1,1,2,5000.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,1,1,3.0,1.0,5,2,0.0,2.0,1.0,3.0,6,0.0,0,1,1.0,3.0,2.0,0.38461538461538464,2.0
84.0,1,2.0,6,2,1,15,2,3,1,1.0,2.0,2,3,2.0,12.0,1.0,2500.0,2.0,430.0,12900.0,3,2,2,1,3,49200.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2,1,2.0,2.0,5,1,2.0,1.0,1.0,8.0,3,0.0,0,8,1.0,3.0,2.0,0.25,3.0
84.0,1,1.0,6,5,4,5,3,6,1,2.0,3.0,2,2,2.0,2.0,2.0,5000.0,1.0,5000.0,1200.0,2,1,1,1,1,45000.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,2.0,1.0,0.0,0,0.0,0,0,1.0,2.0,1.0,1.0,0.7142857142857143
84.0,1,3.0,6,2,1,3,2,4,2,2.0,2.0,1,3,1.0,2.0,1.0,3500.0,1.0,8000.0,1500.0,3,1,1,1,1,60000.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2,1,1.0,2.0,5,2,0.0,1.0,1.0,3.0,0,0.0,1,0,2.0,2.0,2.0,1.0,0.6
84.0,1,2.0,6,5,4,5,2,6,1,1.0,3.0,1,1,2.0,5.0,2.0,3000.0,2.0,0.0,2500.0,1,2,1,1,3,65000.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2,1,2.0,5.0,5,1,0.0,1.0,3.0,2.0,0,0.0,0,0,1.0,3.0,1.0,0.8333333333333334,0.8333333333333334
84.0,2,1.0,6,4,1,3,2,4,1,2.0,3.0,2,3,1.0,1.0,1.0,1500.0,2.0,0.0,5400.0,3,1,1,1,1,35000.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,5,1,0.0,1.0,4.0,1.0,0,0.0,1,0,2.0,3.0,1.0,1.0,0.6
84.0,1,2.0,6,4,2,23,1,3,1,3.0,3.0,1,3,1.0,12.0,2.0,10000.0,2.0,0.0,5000.0,3,1,1,2,3,35000.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1,1,2.0,1.0,5,2,2.0,1.0,1.0,0.0,0,0.0,0,2,2.0,3.0,1.0,0.25,3.2857142857142856
84.0,1,3.0,6,3,1,7,2,3,1,2.0,3.0,2,4,1.0,2.0,2.0,3000.0,2.0,0.0,7000.0,3,1,2,1,1,45000.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1,1,2.0,2.0,5,1,2.0,1.0,3.0,2.0,2,0.0,0,0,1.0,3.0,1.0,0.5,1.4
84.0,1,2.0,6,4,1,17,2,1,1,2.0,2.0,2,3,2.0,3.0,2.0,2000.0,2.0,0.0,20800.0,3,2,1,1,3,45000.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2,1,2.0,2.0,4,2,0.0,1.0,2.0,10.0,5,6.0,2,1,1.0,1.0,2.0,0.2222222222222222,3.4
84.0,1,6.0,6,5,1,13,7,3,1,2.0,3.0,1,4,1.0,20.0,2.0,8000.0,1.0,0.0,15000.0,3,1,1,1,1,60000.0,2.0,3.0,2.0,12.0,2.0,1.0,2.0,1.0,1,1,2.0,2.0,5,2,0.0,1.0,1.5,0.0,10,7.0,0,1,2.0,3.0,2.0,0.8571428571428571,1.0
84.0,1,1.0,6,4,2,12,1,3,1,3.0,3.0,1,1,1.0,6.0,2.0,3000.0,2.0,0.0,15000.0,1,1,1,1,3,100000.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2,1,1.0,2.0,5,2,0.0,1.0,2.0,7.0,3,1.0,0,1,2.0,3.0,1.0,0.3076923076923077,2.4
84.0,1,4.0,6,6,4,8,5,6,1,2.0,3.0,2,2,1.0,2.0,2.0,2000.0,2.0,2400.0,4000.0,2,1,1,1,1,100000.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,3,1,1.0,1.0,5,2,0.0,1.0,1.0,2.0,0,0.0,0,0,1.0,3.0,1.0,0.6666666666666666,1.1428571428571428
84.0,1,2.0,6,3,1,10,2,3,1,1.0,3.0,2,4,2.0,2.0,2.0,0.0,2.0,0.0,500.0,3,2,1,1,3,45000.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,2.0,1.0,5,2,2.0,1.0,2.0,4.0,2,2.0,2,1,1.0,3.0,1.0,0.36363636363636365,2.0
84.0,1,4.0,5,3,1,10,4,1,2,2.0,3.0,2,5,2.0,0.0,2.0,0.0,2.0,0.0,11000.0,2,2,1,1,3,11000.0,2.0,3.0,2.0,10.0,2.0,1.0,2.0,1.0,1,1,2.0,2.0,4,2,0.0,2.0,7.0,0.0,0,0.0,0,1,1.0,3.0,2.0,0.9090909090909091,0.9090909090909091
84.0,1,3.0,5,3,1,7,3,1,1,2.0,3.0,2,5,2.0,0.0,2.0,0.0,2.0,0.0,1200.0,2,2,1,1,3,100000.0,2.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,3,1,2.0,3.0,4,2,0.0,1.0,3.0,2.0,2,0.0,0,1,1.0,3.0,2.0,0.875,0.875
84.0,2,2.0,5,2,2,5,1,4,1,2.0,2.0,1,4,1.0,4.0,2.0,5000.0,1.0,0.0,10000.0,3,1,1,1,2,45000.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1,1,2.0,5.0,5,2,0.0,1.0,10.0,2.0,1,0.0,0,0,1.0,2.0,2.0,0.3333333333333333,1.6666666666666667
84.0,1,2.0,5,6,4,5,4,6,1,2.0,2.0,1,2,1.0,4.0,2.0,3000.0,2.0,10000.0,1200.0,2,1,1,1,2,100000.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2,1,4.0,1.0,5,2,0.0,1.0,1.0,2.0,0,0.0,0,0,1.0,3.0,2.0,0.5,1.25
84.0,1,3.0,5,5,4,4,3,7,1,2.0,2.0,1,3,1.0,10.0,2.0,15000.0,2.0,9000.0,4000.0,3,1,1,1,1,80000.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,3,1,1.0,2.0,5,2,0.0,1.0,4.0,0.0,0,0.0,0,0,2.0,3.0,1.0,0.8,0.8
84.0,1,3.0,5,3,1,4,2,4,2,2.0,3.0,1,2,1.0,4.0,2.0,2000.0,2.0,0.0,6000.0,2,1,1,1,3,55000.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1,1,2.0,1.0,5,2,5.0,1.0,1.0,4.0,2,0.0,2,0,1.0,3.0,2.0,0.8,0.8
84.0,1,3.0,5,4,1,5,2,3,2,2.0,3.0,2,5,1.0,3.0,2.0,2000.0,2.0,0.0,7000.0,2,1,1,1,1,50000.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,4.0,4,0.0,0,1,1.0,3.0,1.0,0.5,1.25
